,playerId,action_season,action_date,prediction,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,weight,age_in_days,height_inches
310,8481581,2023,2023-06-28,563.3851,6.0,6045.0,119.0,4.0,0.59,0.68,0.57,0.57,0.55,0.56,31.0,6.66,0.51,0.32,2.21,0.24,3.26,2.47,0.47,0.54,0.5,1.0,1.0,8.0,1.0,3.0,12.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,8.0,9.0,1.0,2.0,0.0,1.0,0.0,3.0,7.0,1.0,1.0,0.18,0.12,0.21,0.0,0.0,0.0,13.32,9.0,9.76,3.0,0.07,0.0,0.21,0.36,0.39,0.38,119.0,17.0,14.0,12.0,76.0,15.0,21.0,15.0,68.0,0.0,0.0,15855.0,2.0,2.0,1.0,8.0,43.07,3.89,3.75,3.94,3.8,46.0,14.0,27.0,87.0,7.0,4.0,0.0,43.0,14.0,3.0,1.31,1.78,0.8,5.0,2.0,0.0,92.18,60.0,62.25,0.61,0.97,0.97,3.53,3.61,3.54,35.69,2.74,2.56,2.69,2.52,35.0,15.0,15.0,65.0,2.0,2.0,0.0,39.0,9.0,2.0,0.97,1.17,0.6,1.0,1.0,0.0,62.11,50.0,48.67,0.43,0.6,0.6,2.57,2.54,2.51,14.01,6.57,257.0,191.0,190.0,7983.0,75.0
311,8480036,2023,2023-06-28,617.45557,79.0,120828.0,2187.0,82.75,0.59,0.52,0.58,0.48,0.56,0.48,94.0,196.57,12.06,12.55,54.22,6.63,117.81,77.72,11.45,12.08,11.47,34.0,28.0,206.0,75.0,160.0,441.0,73.0,11.0,28.0,0.0,38.0,8.0,84.0,112.0,195.0,270.0,16.0,32.0,0.0,49.0,53.0,65.0,251.0,22.0,8.0,6.08,2.44,3.54,7.0,2.0,2.0,445.86,281.0,283.4,37.0,2.82,6.51,1.29,13.59,13.63,13.07,2187.0,408.0,221.0,385.0,1173.0,150.0,346.0,347.0,1344.0,0.0,0.0,167957.0,32.0,20.0,10.0,96.0,1205.13,131.61,124.35,132.75,125.45,1185.0,486.0,635.0,2306.0,139.0,130.0,23.0,1195.0,332.0,144.0,35.84,40.64,55.13,49.0,41.0,49.0,2336.58,1671.0,1689.35,20.1,28.35,28.35,123.36,124.46,120.4,933.5,89.78,86.42,89.5,86.14,941.0,354.0,407.0,1702.0,88.0,78.0,13.0,937.0,267.0,91.0,27.34,32.24,30.21,23.0,36.0,29.0,1690.99,1295.0,1288.71,13.7,16.4,16.48,87.0,86.61,85.1,138.19,126.95,2518.0,2738.0,185.0,8746.0,73.0
312,8476902,2023,2023-06-28,531.40875,82.0,97991.0,1977.0,28.8,0.46,0.59,0.42,0.57,0.42,0.56,254.0,102.79,6.6,5.61,26.4,3.56,58.01,48.83,6.41,6.68,6.5,7.0,9.0,116.0,33.0,82.0,231.0,24.0,8.0,5.0,1.0,19.0,4.0,55.0,58.0,108.0,141.0,5.0,10.0,0.0,87.0,31.0,56.0,133.0,12.0,4.0,2.82,1.49,2.28,4.0,1.0,3.0,235.05,149.0,151.5,40.0,1.17,1.03,0.44,7.32,7.41,7.28,1977.0,79.0,406.0,283.0,1209.0,317.0,207.0,280.0,1173.0,0.0,0.0,201594.0,10.0,8.0,4.0,147.0,682.96,76.02,73.99,77.1,75.04,694.0,253.0,337.0,1284.0,76.0,60.0,10.0,665.0,192.0,90.0,19.7,23.41,32.91,24.0,23.0,29.0,1314.46,947.0,964.91,9.19,13.52,13.51,71.7,72.85,72.02,946.71,88.03,84.3,87.7,83.98,920.0,397.0,469.0,1786.0,76.0,71.0,7.0,975.0,258.0,84.0,26.93,31.77,29.33,26.0,29.0,21.0,1767.79,1317.0,1309.07,15.75,13.76,13.76,90.02,89.76,86.84,201.57,139.58,3702.0,2813.0,215.0,10628.0,75.0
313,8475755,2023,2023-06-28,543.94086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,11439.0,76.0
314,8479979,2023,2023-06-28,559.51227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,8958.0,77.0
315,8482465,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,8476960,2023,2023-06-28,584.2815,81.0,77777.0,1503.0,26.71,0.45,0.42,0.48,0.43,0.48,0.44,461.0,195.99,19.95,14.21,42.83,6.16,100.36,75.5,19.38,19.87,19.3,11.0,9.0,175.0,84.0,78.0,337.0,40.0,20.0,18.0,3.0,30.0,9.0,73.0,109.0,155.0,239.0,11.0,24.0,81.0,43.0,58.0,49.0,174.0,57.0,28.0,5.17,6.85,7.93,5.0,10.0,5.0,332.43,259.0,256.18,8.0,3.14,3.95,3.47,19.62,19.5,19.22,1503.0,221.0,134.0,208.0,940.0,175.0,246.0,204.0,878.0,81.0,93.0,216668.0,24.0,24.0,13.0,44.0,645.81,60.38,58.63,59.98,58.24,619.0,255.0,298.0,1172.0,58.0,55.0,8.0,638.0,164.0,72.0,16.92,21.12,22.35,13.0,25.0,20.0,1153.23,874.0,863.23,9.95,12.22,12.16,58.17,57.82,57.0,697.62,73.61,70.37,74.65,71.39,712.0,249.0,328.0,1289.0,74.0,67.0,6.0,676.0,197.0,88.0,19.95,23.97,29.68,28.0,21.0,25.0,1324.16,961.0,982.34,9.85,14.14,14.11,69.35,70.27,68.33,152.0,206.67,2849.0,3714.0,188.0,10553.0,74.0
317,8484144,2023,2023-06-28,573.5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,6555.0,70.0
318,8477450,2023,2023-06-28,559.18585,78.0,74594.0,1578.0,18.1,0.41,0.43,0.42,0.46,0.42,0.46,451.0,113.7,13.17,8.13,24.75,3.7,59.43,45.83,12.69,13.2,12.72,13.0,8.0,114.0,41.0,54.0,209.0,30.0,9.0,8.0,1.0,25.0,1.0,51.0,61.0,105.0,146.0,14.0,28.0,368.0,112.0,54.0,36.0,102.0,33.0,20.0,3.26,4.14,5.77,5.0,1.0,3.0,206.74,155.0,154.59,21.0,1.74,2.4,3.23,11.68,11.68,11.52,1578.0,137.0,292.0,218.0,931.0,183.0,161.0,231.0,1003.0,368.0,403.0,209051.0,28.0,24.0,12.0,80.0,525.25,49.81,46.86,49.67,46.71,521.0,196.0,230.0,947.0,47.0,48.0,6.0,545.0,111.0,61.0,14.05,14.43,21.33,17.0,17.0,13.0,934.52,717.0,710.48,7.35,10.86,10.86,46.3,46.22,44.38,711.18,70.88,67.79,71.86,68.75,731.0,252.0,327.0,1310.0,101.0,53.0,12.0,718.0,193.0,72.0,21.53,22.81,26.54,43.0,28.0,30.0,1334.8,983.0,997.77,11.48,13.15,13.11,69.24,70.19,67.66,154.92,201.19,2961.0,3500.0,200.0,10221.0,74.0
319,8477987,2023,2023-06-28,582.3216,71.0,47943.0,1043.0,33.57,0.54,0.51,0.54,0.52,0.54,0.52,716.0,115.17,12.66,8.31,25.42,3.87,59.41,46.35,12.28,12.81,12.42,9.0,4.0,122.0,34.0,47.0,203.0,27.0,14.0,11.0,3.0,18.0,2.0,47.0,64.0,108.0,142.0,16.0,36.0,62.0,69.0,36.0,15.0,103.0,40.0,13.0,3.33,5.36,3.97,7.0,3.0,4.0,205.91,156.0,157.96,3.0,1.77,2.51,3.06,11.36,11.46,11.37,1043.0,134.0,77.0,159.0,673.0,171.0,158.0,137.0,577.0,62.0,85.0,209984.0,36.0,34.0,14.0,12.0,426.66,38.45,36.84,38.99,37.35,418.0,172.0,183.0,773.0,44.0,34.0,6.0,438.0,119.0,33.0,12.41,14.98,11.05,20.0,14.0,10.0,783.94,590.0,597.95,6.18,7.74,7.74,36.89,37.23,36.36,362.76,32.94,32.03,33.12,32.19,361.0,137.0,168.0,666.0,26.0,34.0,6.0,359.0,105.0,34.0,10.34,13.15,9.44,6.0,10.0,10.0,667.85,498.0,498.67,5.24,5.4,5.4,32.78,32.89,32.38,184.31,179.18,3415.0,3104.0,193.0,9941.0,72.0
320,8473422,2023,2023-06-28,542.34076,60.0,44518.0,1031.0,24.55,0.55,0.54,0.51,0.51,0.52,0.52,549.0,74.08,8.54,5.78,15.51,2.29,37.48,27.41,8.3,8.6,8.36,12.0,4.0,71.0,26.0,19.0,116.0,26.0,10.0,8.0,2.0,14.0,1.0,27.0,37.0,61.0,87.0,18.0,45.0,40.0,147.0,21.0,18.0,64.0,23.0,10.0,2.2,2.8,3.54,3.0,4.0,3.0,119.11,97.0,98.99,4.0,1.31,1.5,2.3,7.55,7.61,7.54,1031.0,79.0,125.0,195.0,632.0,189.0,157.0,135.0,550.0,40.0,32.0,174456.0,45.0,45.0,18.0,29.0,361.38,32.18,31.49,32.56,31.87,371.0,118.0,151.0,640.0,42.0,31.0,7.0,364.0,99.0,26.0,10.64,12.71,8.83,20.0,13.0,9.0,655.75,489.0,498.66,5.71,6.3,6.2,31.69,32.17,31.92,322.24,26.7,25.69,26.14,25.17,315.0,132.0,171.0,618.0,16.0,22.0,2.0,337.0,84.0,26.0,9.42,10.23,7.05,7.0,4.0,5.0,601.52,447.0,436.2,4.62,4.64,4.65,26.68,26.25,25.8,176.02,149.89,2874.0,2747.0,202.0,13024.0,72.0
321,8475791,2023,2023-06-28,616.88654,61.0,58301.0,1273.0,42.04,0.59,0.53,0.57,0.5,0.57,0.51,365.0,147.7,19.2,11.28,31.18,4.7,77.03,53.62,18.59,19.35,18.74,10.0,10.0,150.0,47.0,59.0,256.0,36.0,16.0,10.0,4.0,40.0,7.0,64.0,60.0,134.0,181.0,12.0,24.0,4.0,35.0,24.0,41.0,113.0,61.0,23.0,3.88,8.03,7.29,4.0,8.0,4.0,260.9,197.0,200.23,10.0,2.55,2.0,4.7,17.05,17.23,16.91,1273.0,205.0,107.0,179.0,782.0,226.0,196.0,172.0,679.0,4.0,5.0,163978.0,24.0,40.0,20.0,33.0,588.53,59.71,57.49,60.03,57.82,594.0,220.0,275.0,1089.0,59.0,44.0,9.0,567.0,189.0,58.0,17.15,23.5,19.06,25.0,19.0,15.0,1109.8,814.0,826.87,9.76,10.51,10.2,59.26,59.73,58.03,444.56,41.01,39.52,40.45,38.99,426.0,185.0,219.0,830.0,32.0,38.0,2.0,440.0,130.0,41.0,12.8,16.06,12.14,8.0,14.0,10.0,810.11,611.0,600.63,6.31,6.43,6.43,40.89,40.34,39.55,154.5,134.76,2535.0,2546.0,205.0,11549.0,73.0
322,8480798,2023,2023-06-28,575.19104,70.0,73166.0,1417.0,12.1,0.43,0.42,0.45,0.44,0.44,0.44,282.0,113.23,11.26,8.83,25.46,3.98,61.86,45.61,10.2,11.11,10.06,11.0,5.0,116.0,41.0,52.0,209.0,25.0,9.0,11.0,2.0,18.0,2.0,60.0,57.0,107.0,148.0,7.0,14.0,85.0,38.0,42.0,23.0,108.0,39.0,10.0,3.4,4.79,3.08,3.0,5.0,1.0,205.24,157.0,154.05,7.0,1.94,2.56,2.87,10.34,10.18,9.94,1417.0,201.0,162.0,230.0,824.0,158.0,191.0,220.0,848.0,85.0,105.0,181490.0,14.0,34.0,17.0,34.0,563.18,57.21,54.44,56.71,53.95,552.0,223.0,269.0,1044.0,49.0,50.0,8.0,554.0,156.0,65.0,15.41,19.6,22.21,16.0,17.0,16.0,1026.72,775.0,765.48,8.85,11.93,11.95,54.12,53.71,52.59,709.11,76.1,71.99,76.89,72.75,702.0,285.0,282.0,1269.0,82.0,74.0,14.0,700.0,198.0,89.0,20.53,24.1,31.46,25.0,28.0,29.0,1295.99,987.0,1004.5,10.53,16.27,16.31,70.32,71.1,69.3,125.28,170.02,2396.0,3095.0,190.0,8660.0,72.0
323,8481624,2023,2023-06-28,561.19086,46.0,46678.0,1035.0,26.32,0.45,0.48,0.47,0.5,0.46,0.5,229.0,83.11,10.03,6.41,17.14,2.67,42.86,32.9,9.73,10.04,9.74,9.0,6.0,91.0,21.0,26.0,138.0,28.0,13.0,8.0,1.0,14.0,1.0,27.0,49.0,78.0,99.0,1.0,2.0,2.0,13.0,12.0,10.0,58.0,46.0,8.0,1.9,5.62,2.51,3.0,7.0,3.0,137.18,112.0,111.77,4.0,1.39,2.05,1.91,9.51,9.52,9.47,1035.0,111.0,91.0,172.0,661.0,148.0,141.0,166.0,580.0,2.0,8.0,121104.0,2.0,24.0,11.0,14.0,333.1,35.09,33.95,34.9,33.77,349.0,120.0,171.0,640.0,48.0,31.0,6.0,308.0,129.0,32.0,8.96,15.32,10.81,16.0,22.0,10.0,632.73,469.0,465.86,5.28,7.16,7.16,33.21,33.08,32.68,398.61,43.38,41.6,43.92,42.13,396.0,154.0,178.0,728.0,53.0,42.0,8.0,376.0,127.0,47.0,11.39,15.67,16.31,15.0,16.0,22.0,741.84,550.0,560.35,6.44,8.0,8.0,41.82,42.42,41.36,103.95,111.25,1932.0,1941.0,195.0,10488.0,75.0
324,8483493,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,8482172,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,8477495,2023,2023-06-28,572.5009,65.0,95255.0,1709.0,31.27,0.49,0.39,0.5,0.41,0.5,0.41,72.0,153.15,8.88,9.68,37.9,4.85,90.6,63.09,8.35,8.82,8.29,9.0,14.0,157.0,58.0,84.0,299.0,35.0,12.0,14.0,0.0,33.0,2.0,70.0,84.0,145.0,203.0,12.0,26.0,0.0,97.0,42.0,60.0,189.0,18.0,8.0,3.91,2.22,2.75,5.0,5.0,2.0,293.06,215.0,211.92,35.0,2.19,3.09,0.96,10.1,10.07,9.56,1709.0,272.0,250.0,280.0,907.0,115.0,210.0,279.0,1105.0,0.0,0.0,140901.0,26.0,12.0,6.0,111.0,849.25,89.03,83.41,88.7,83.11,827.0,329.0,344.0,1500.0,80.0,73.0,8.0,846.0,198.0,112.0,22.63,24.74,41.66,24.0,28.0,28.0,1482.89,1156.0,1148.47,13.59,16.85,16.85,85.76,85.51,81.87,827.53,93.27,88.08,93.79,88.59,822.0,325.0,366.0,1513.0,100.0,74.0,12.0,794.0,250.0,103.0,23.94,30.9,38.43,33.0,28.0,39.0,1531.81,1147.0,1158.69,13.0,17.65,17.66,88.61,89.23,86.28,85.68,133.51,1746.0,2481.0,210.0,10495.0,76.0
327,8483466,2023,2023-06-28,571.9201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,6946.0,73.0
328,8476473,2023,2023-06-28,521.42786,80.0,93072.0,1962.0,2.13,0.37,0.46,0.38,0.48,0.39,0.47,273.0,77.2,3.31,4.29,21.21,2.72,45.01,35.43,3.27,3.28,3.24,3.0,3.0,85.0,27.0,65.0,177.0,13.0,7.0,8.0,1.0,21.0,2.0,26.0,48.0,78.0,105.0,27.0,69.0,0.0,165.0,26.0,37.0,106.0,4.0,2.0,2.0,0.56,0.75,5.0,1.0,1.0,173.32,112.0,110.39,32.0,0.87,1.03,0.38,3.8,3.75,3.73,1962.0,76.0,331.0,295.0,1260.0,252.0,254.0,267.0,1189.0,0.0,0.0,197610.0,69.0,63.0,24.0,160.0,585.59,52.72,51.66,52.52,51.44,570.0,232.0,275.0,1077.0,54.0,49.0,5.0,595.0,155.0,52.0,15.74,20.21,16.76,22.0,16.0,16.0,1059.77,802.0,794.21,7.73,9.48,9.48,50.96,50.76,50.32,910.75,88.86,85.1,90.15,86.36,937.0,311.0,487.0,1735.0,94.0,74.0,12.0,902.0,250.0,96.0,25.86,30.04,32.97,29.0,38.0,27.0,1774.22,1248.0,1271.67,14.7,18.75,18.78,84.77,86.12,83.7,157.67,187.99,2905.0,3197.0,212.0,11051.0,76.0
329,8481568,2023,2023-06-28,532.0581,6.0,7069.0,146.0,-0.5,0.28,0.5,0.34,0.5,0.36,0.49,15.0,3.58,0.05,0.12,0.93,0.1,1.85,1.94,0.05,0.05,0.05,1.0,0.0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.82,5.0,4.84,1.0,0.02,0.33,0.0,0.08,0.07,0.07,146.0,7.0,22.0,27.0,90.0,12.0,23.0,14.0,97.0,0.0,0.0,14531.0,0.0,0.0,0.0,9.0,37.28,2.55,2.54,2.54,2.53,37.0,14.0,17.0,68.0,4.0,2.0,0.0,41.0,8.0,2.0,1.07,0.92,0.56,1.0,2.0,1.0,66.27,51.0,50.08,0.42,0.43,0.43,2.53,2.53,2.53,65.8,6.49,6.0,6.64,6.15,69.0,21.0,40.0,130.0,6.0,5.0,0.0,68.0,14.0,8.0,1.85,1.86,2.77,3.0,1.0,2.0,134.64,90.0,92.94,1.0,1.71,1.71,5.77,5.95,5.83,12.34,12.45,220.0,224.0,,,
330,8475852,2023,2023-06-28,545.8818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,11457.0,73.0
331,8482821,2023,2023-06-28,576.9146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,8714.0,75.0
332,8475968,2023,2023-06-28,542.723,31.0,22569.0,511.0,8.02,0.35,0.44,0.39,0.45,0.4,0.45,292.0,39.43,3.04,2.54,8.75,1.17,20.44,17.06,3.02,3.05,3.03,3.0,5.0,40.0,13.0,14.0,67.0,14.0,6.0,3.0,1.0,11.0,2.0,14.0,17.0,34.0,47.0,5.0,13.0,96.0,27.0,8.0,13.0,39.0,13.0,1.0,1.14,1.6,0.3,4.0,1.0,1.0,66.93,53.0,53.35,6.0,0.54,0.45,0.3,3.27,3.29,3.27,511.0,40.0,62.0,67.0,342.0,78.0,79.0,82.0,272.0,96.0,109.0,90499.0,13.0,15.0,6.0,22.0,141.34,12.28,12.13,12.16,12.01,147.0,48.0,68.0,263.0,19.0,10.0,4.0,142.0,43.0,10.0,4.09,5.6,2.59,8.0,8.0,3.0,261.18,195.0,194.14,1.96,2.2,2.2,12.04,12.01,11.91,210.83,22.93,21.54,22.97,21.58,216.0,76.0,124.0,416.0,25.0,16.0,4.0,207.0,59.0,26.0,6.22,7.22,9.5,7.0,9.0,9.0,420.51,292.0,295.25,3.19,4.05,4.05,22.07,22.16,21.13,71.22,90.66,1290.0,1588.0,196.0,11624.0,72.0
333,8482132,2023,2023-06-28,531.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,8477320,2023,2023-06-28,541.81854,14.0,5527.0,139.0,-0.35,0.49,0.49,0.46,0.49,0.44,0.47,154.0,8.44,0.67,0.53,1.73,0.23,4.4,3.43,0.67,0.7,0.7,0.0,0.0,9.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,9.0,11.0,2.0,4.0,1.0,18.0,1.0,0.0,8.0,2.0,1.0,0.21,0.23,0.23,0.0,0.0,0.0,13.0,11.0,11.1,0.0,0.11,0.0,0.0,0.78,0.82,0.82,139.0,8.0,9.0,22.0,100.0,21.0,22.0,12.0,84.0,1.0,3.0,45619.0,4.0,2.0,1.0,2.0,37.37,3.05,2.99,3.12,3.06,41.0,11.0,23.0,75.0,0.0,2.0,0.0,38.0,11.0,3.0,1.19,1.22,0.65,0.0,0.0,0.0,77.08,52.0,53.3,0.52,0.29,0.29,3.29,3.38,3.35,48.3,3.18,3.14,3.11,3.07,54.0,13.0,20.0,87.0,2.0,2.0,0.0,55.0,10.0,2.0,1.5,1.14,0.54,1.0,1.0,0.0,84.4,67.0,65.03,0.66,0.34,0.34,3.5,3.41,3.4,37.02,37.93,701.0,731.0,201.0,10333.0,72.0
335,8477380,2023,2023-06-28,538.8299,17.0,9505.0,222.0,3.49,0.5,0.51,0.5,0.54,0.5,0.55,186.0,25.63,1.82,1.51,6.46,0.85,14.09,11.28,1.81,1.87,1.86,0.0,1.0,27.0,9.0,6.0,42.0,2.0,1.0,1.0,0.0,4.0,0.0,16.0,14.0,26.0,35.0,4.0,8.0,51.0,9.0,6.0,4.0,29.0,5.0,2.0,0.85,0.54,0.43,0.0,0.0,1.0,42.67,36.0,36.3,4.0,0.31,0.24,0.0,2.13,2.18,2.17,222.0,21.0,16.0,28.0,157.0,27.0,33.0,18.0,144.0,51.0,45.0,53106.0,8.0,2.0,1.0,4.0,70.63,5.58,5.54,5.6,5.56,67.0,30.0,34.0,131.0,6.0,3.0,0.0,74.0,18.0,5.0,1.91,2.05,1.62,1.0,3.0,2.0,131.88,97.0,97.69,0.9,0.33,0.33,6.15,6.2,6.15,71.13,5.5,5.43,5.51,5.43,63.0,34.0,35.0,132.0,4.0,2.0,0.0,76.0,17.0,4.0,2.4,2.1,1.01,3.0,1.0,0.0,130.84,97.0,96.41,1.0,0.25,0.25,6.24,6.27,6.18,44.82,42.81,929.0,781.0,208.0,10966.0,73.0
